ins_latitude,ins_longitude,bicimad_latitude,bicimad_longitude,distance
40.356238545684384,-3.6827549805431934,40.389258643579105,-3.6903589643353483,3772.3800034162623
40.49087287315406,-3.6865580970863943,40.481086,-3.688463,1109.99886316332
40.374404666864585,-3.668237382541929,40.39382977920336,-3.6659362429356372,2177.5753688422114
40.403438145048085,-3.640076254498283,40.400368,-3.634587,701.2197417285211
40.43121588404326,-3.7336179867525616,40.43896,-3.72997,953.2988972090566
40.46606393146319,-3.71907563377333,40.45673408797698,-3.708002730875242,1613.8318703055781
40.43075144945157,-3.6596933792999033,40.4311944,-3.6590555,86.56903003818492
40.443627672731296,-3.576711464888384,40.429706,-3.640994,7335.688357316741
40.42425405686439,-3.615942488088141,40.429706,-3.640994,2859.4716432004843
40.46888551843247,-3.6390339556431934,40.44370542379883,-3.648958444298144,3013.721315531918
40.40011363617556,-3.708097745547213,40.3974444,-3.7065277,344.91467294889554
40.39998426244181,-3.7486569900905633,40.40913630273305,-3.728533714316331,2465.2557803903246
40.425090271008656,-3.642721665241288,40.429706,-3.640994,548.7709148438877
40.41206030334087,-3.651284078326445,40.40617,-3.65122,655.74452483843
40.39571737351038,-3.636809858433754,40.400368,-3.634587,574.017692493737
40.42248384692211,-3.64868008730734,40.426207143200884,-3.651034981803642,490.70343391361126
40.38849471888208,-3.717872942583152,40.398247,-3.716591,1094.9973863959206
40.45643308528734,-3.664945117466593,40.4572466,-3.6763439,1274.7359797951485
40.44549718316204,-3.677183546596661,40.4442258,-3.6787169,222.0064243801041
40.40142760716397,-3.6370875655785446,40.400368,-3.634587,302.8389899997532
40.40799695992161,-3.6624292972075247,40.41053,-3.65779,589.3359507551588
40.47176777610935,-3.655234408097839,40.46041,-3.67712,2749.263924345883
40.47596608610469,-3.6755548165742606,40.4716,-3.68391,1051.132662425677
40.46980031598844,-3.6352736110765855,40.44370542379883,-3.648958444298144,3281.521925303306
40.476321176468005,-3.6624133831469945,40.46041,-3.67712,2414.2213507832644
40.47743047451657,-3.663819108324953,40.4716,-3.68391,2333.2058322839007
40.46527791543298,-3.594188775058509,40.429706,-3.640994,6552.59374779937
40.42677040240585,-3.699382450864087,40.4266828,-3.700423,116.48425432216052
40.480800850285206,-3.659267661643925,40.47938,-3.68532,2910.4012168553213
40.40397057983696,-3.738177408397536,40.40913630273305,-3.728533714316331,1219.857989712764
40.40272360732888,-3.634047589018456,40.400368,-3.634587,269.0392872266463
40.48002694808795,-3.6322988549742967,40.44370542379883,-3.648958444298144,4449.882477041155
40.49452475361937,-3.694665369930073,40.481086,-3.688463,1648.2414667737448
40.45120159850761,-3.5844180853262886,40.429706,-3.640994,6748.986561428319
40.44135712495445,-3.6481826411853,40.44370542379883,-3.648958444298144,275.36277762456734
40.37487463533173,-3.739061311753124,40.398247,-3.716591,3612.871948415262
40.3806576674271,-3.698610830055276,40.38895,-3.70017,939.3409681289415
40.43729691048299,-3.666690201277176,40.4378,-3.66779,134.8586375834629
40.45732746079714,-3.693648871749584,40.45619382579544,-3.6929376751795306,149.06159380368925
40.48183793645468,-3.666587942769085,40.47938,-3.68532,2107.380349561086
40.39944882958802,-3.6282662898026574,40.400368,-3.634587,712.4201277126173
40.51667296021272,-3.773795776219611,40.45109,-3.72937,8823.964144663443
40.47211630976979,-3.639654414815554,40.44370542379883,-3.648958444298144,3328.6101850500017
40.46902347728972,-3.662533119132141,40.46041,-3.67712,1888.6439712403467
40.45272561748863,-3.7796095540530086,40.45109,-3.72937,5607.627254373749
40.46246051111333,-3.641472895181452,40.44370542379883,-3.648958444298144,2248.5825183157067
40.48107021761235,-3.671594589647619,40.47938,-3.68532,1542.5779116116046
40.38117601531834,-3.731343103155248,40.398247,-3.716591,2513.86178228657
40.39244393012934,-3.63737994090768,40.400368,-3.634587,935.5004197648864
40.3879590752267,-3.732889210629677,40.398247,-3.716591,2148.7800415843617
40.46913760683904,-3.7115353164247873,40.45673408797698,-3.708002730875242,1435.8872518042745
40.39949108577098,-3.732825709268183,40.40913630273305,-3.728533714316331,1175.6189529784049
40.41154005341027,-3.642828451015245,40.408264,-3.646697,564.9825682674174
40.36720552010195,-3.71208812822708,40.38895,-3.70017,2761.666188086678
40.44098424268766,-3.6520112027455554,40.43965673033275,-3.6557656204708775,444.0995222411767
40.46854356477104,-3.6486680716819206,40.44370542379883,-3.648958444298144,2765.158911280548
40.42766744656451,-3.6076270875712217,40.429706,-3.640994,3728.7433196480283
40.39214336748665,-3.649301187158133,40.39901531507069,-3.6607768678037744,1491.233681274428
40.41206030334087,-3.651284078326445,40.40617,-3.65122,655.74452483843
40.396642453268775,-3.721647689712961,40.398247,-3.716591,591.699714821902
40.46088946853693,-3.654432812836867,40.44315,-3.65741,2002.4782134396526
40.47430169221348,-3.6595649567170168,40.46041,-3.67712,2495.2094288716403
40.4184340515621,-3.736143042995308,40.413764,-3.728318,1016.00752124854
40.41867020566187,-3.730157679235435,40.413764,-3.728318,583.4421347479877
40.42111772146607,-3.737716485663515,40.413764,-3.728318,1330.1853816588073
40.42663911970955,-3.735065416489925,40.4325991,-3.7246532,1337.671047979904
40.43184675866799,-3.739236682144013,40.43896,-3.72997,1302.1785927882297
40.40897549865364,-3.6140942577626016,40.400368,-3.634587,2478.518939817884
40.40695673994099,-3.704292111506432,40.4056107,-3.7022591,271.817353565369
40.40251081513204,-3.749427401089634,40.40913630273305,-3.728533714316331,2444.743243568775
40.375847231386665,-3.66648465795306,40.39382977920336,-3.6659362429356372,2002.7425820211338
40.42041280188907,-3.6332470504462986,40.429706,-3.640994,1347.9372417387506
40.37975674670092,-3.716284060235098,40.39440607959559,-3.7080429728445563,1872.0362908046682
40.379694900594856,-3.6521267878318,40.39382977920336,-3.6659362429356372,2201.9763870608836
40.396646655094365,-3.671603413540554,40.3979722,-3.66925,301.14784598120076
40.4152672609971,-3.688643512378128,40.4166834,-3.6894193,179.8351813699568
40.42045376372811,-3.733041347187696,40.413764,-3.728318,912.2617135640905
40.44951110145051,-3.594391876070514,40.429706,-3.640994,5646.303469739806
40.448330002444166,-3.5945701505778493,40.429706,-3.640994,5577.809487381426
40.44455842139296,-3.593947323119205,40.429706,-3.640994,5501.966235756719
40.35283994612291,-3.698205911976654,40.38895,-3.70017,4025.719374668184
40.44656763308464,-3.668173275110258,40.44421,-3.66683,302.21212312137993
40.36794449938085,-3.719398063825001,40.38895,-3.70017,3173.1011327416386
40.45949540975727,-3.6427781663423575,40.44370542379883,-3.648958444298144,1888.086758476207
40.45064086472342,-3.617909238515176,40.429706,-3.640994,3472.952081470312
40.42244010701552,-3.6494391609819576,40.426207143200884,-3.651034981803642,455.56160314226145
40.40067337688741,-3.676298173141196,40.400789,-3.6744,212.1299943364421
40.457759787152014,-3.669215880508611,40.4572466,-3.6763439,797.1701599006166
40.35456935043359,-3.699754645665144,40.38895,-3.70017,3827.5168564899477
40.33393325295466,-3.6931253996834856,40.389258643579105,-3.6903589643353483,6166.5209350389905
40.34108883895775,-3.6897253636919576,40.389258643579105,-3.6903589643353483,5362.703902557662
40.39084028688396,-3.6598693175789343,40.39382977920336,-3.6659362429356372,754.147373860047
40.39966893400019,-3.656750264445625,40.39901531507069,-3.6607768678037744,455.0101310431192
40.39717971610274,-3.75185460918738,40.40913630273305,-3.728533714316331,2922.31851749586
40.42890457185098,-3.710390334447589,40.4273264,-3.7104417,175.77470643119852
40.44505998039654,-3.652958563116748,40.44370542379883,-3.648958444298144,470.98697244344777
40.39990644210208,-3.618584055837224,40.400368,-3.634587,1785.7534385050822
40.40930182229157,-3.608605091516184,40.400368,-3.634587,3063.9707763811725
40.40940474947577,-3.6588602502598873,40.41053,-3.65779,173.0402956801957
40.47940888739177,-3.658140197005035,40.46041,-3.67712,2992.5502696904346
40.46756884233495,-3.7117310848273233,40.45673408797698,-3.708002730875242,1275.8154221405887
40.48013725057699,-3.635430388203537,40.44370542379883,-3.648958444298144,4327.204718083433
40.48087402947953,-3.634569927305306,40.44370542379883,-3.648958444298144,4437.968041892982
40.37523914967068,-3.702253695777978,40.38895,-3.70017,1543.8828437634245
40.37918609042024,-3.795324391950351,40.40913630273305,-3.728533714316331,8163.064415042708
40.45721870340052,-3.5845999549053547,40.429706,-3.640994,6996.2468677565075
40.435515856536526,-3.6374563613179753,40.429706,-3.640994,757.626632105468
40.40233909331515,-3.7080621422210975,40.4035988,-3.7064516,227.9087333442179
40.46425775938073,-3.668784966011135,40.46041,-3.67712,1023.6813752416442
40.44166603700321,-3.679114249778397,40.4442258,-3.6787169,288.3782100387734
40.39720166030288,-3.63557478412475,40.400368,-3.634587,369.2949661404283
40.40148296368549,-3.651406031292048,40.40617,-3.65122,522.1709809100223
40.46714774021119,-3.6618563692082393,40.46041,-3.67712,1860.514058714822
40.45430519267116,-3.599375619694702,40.429706,-3.640994,5389.683825050676
40.45424612279451,-3.600342165562562,40.429706,-3.640994,5293.714278265743
40.34894700358768,-3.693879611293337,40.389258643579105,-3.6903589643353483,4504.623882998469
40.361575517254266,-3.6927606788274527,40.389258643579105,-3.6903589643353483,3093.295500113888
40.36060552171134,-3.686214416479886,40.389258643579105,-3.6903589643353483,3222.9829220215106
40.36157241219842,-3.693278850156952,40.389258643579105,-3.6903589643353483,3099.1806796793276
40.42589471749026,-3.731697578357141,40.4325991,-3.7246532,1083.766617947848
40.46725432234968,-3.6309383657037775,40.44370542379883,-3.648958444298144,3303.3727511816946
40.47175814207694,-3.8255057822510574,40.45109,-3.72937,10969.094812563382
40.39227761286618,-3.706318951771014,40.39440607959559,-3.7080429728445563,305.1676623611588
40.41031893017073,-3.632280273004103,40.400368,-3.634587,1137.2224866123179
40.44127421398117,-3.6189277132249833,40.429706,-3.640994,2777.871335624798
40.39487669248672,-3.686126235234665,40.400781,-3.6882407,698.3058047306894
40.39352590492843,-3.6801309337036407,40.3941388,-3.6758888,478.1000343920874
40.44229135833031,-3.608914308760063,40.429706,-3.640994,3842.745190488018
40.45993986921884,-3.642319354553547,40.44370542379883,-3.648958444298144,1953.0580809524895
40.45908220260012,-3.643098932325283,40.44370542379883,-3.648958444298144,1832.2749125413186
40.45211512813871,-3.78329373903864,40.45109,-3.72937,6016.7692514472365
40.345660999492566,-3.675218553605332,40.389258643579105,-3.6903589643353483,5138.737631738081
40.469514561623285,-3.6490195041524114,40.44370542379883,-3.648958444298144,2873.068153550014
40.44749880003797,-3.5915203945028886,40.429706,-3.640994,5863.059075753831
40.42997423940213,-3.667961859746943,40.429887,-3.6712823,370.51642289057304
40.38325838287727,-3.70058158190502,40.38895,-3.70017,635.2492724202417
40.47935162025493,-3.719158405265364,40.45673408797698,-3.708002730875242,2808.5316315940545
40.39051190105737,-3.669975407440883,40.39382977920336,-3.6659362429356372,582.5978846470342
40.37064655641207,-3.712229879684724,40.38895,-3.70017,2441.5970660160556
40.374396615335975,-3.692573918087233,40.389258643579105,-3.6903589643353483,1672.7816757132491
40.36990586456809,-3.6872392651660495,40.389258643579105,-3.6903589643353483,2182.2681599463713
40.451690390542296,-3.711021047869016,40.451333,-3.710525,68.15321634531607
40.379273217545474,-3.606412694549229,40.400368,-3.634587,3923.059579378203
40.3825571125298,-3.781874842527356,40.40913630273305,-3.728533714316331,6645.677306510503
40.38109378379431,-3.7649408263985062,40.40913630273305,-3.728533714316331,5122.565642556289
40.41468322986084,-3.659006026996469,40.41053,-3.65779,481.82291952693663
40.45591483433643,-3.585897770294804,40.429706,-3.640994,6802.890269176152
40.38011667026133,-3.7790546404419656,40.40913630273305,-3.728533714316331,6496.224639407736
40.37967979685691,-3.768438598489448,40.40913630273305,-3.728533714316331,5529.028443073217
40.4671739676516,-3.6645674105696378,40.46041,-3.67712,1589.8329532150408
40.41246022343046,-3.714538784977571,40.4138333,-3.7135833,186.34423157981107
40.4647876018932,-3.6596724032712897,40.46041,-3.67712,2006.3260608283829
40.42048481589473,-3.618277425225656,40.429706,-3.640994,2733.906751644912
40.38569029812835,-3.662458124992885,40.39382977920336,-3.6659362429356372,985.6526474248232
40.40695911649336,-3.6611698838232103,40.40248333540473,-3.660188083470652,510.1359909351856
40.38821661890276,-3.72057984361246,40.398247,-3.716591,1201.9754014988894
40.47505435038131,-3.642315547728054,40.44370542379883,-3.648958444298144,3567.546386690908
40.39727663517988,-3.7659134453115457,40.40913630273305,-3.728533714316331,4374.005612934377
40.38336275152153,-3.667713277656222,40.39382977920336,-3.6659362429356372,1181.9251727745768
40.3703691110204,-3.747622431727254,40.398247,-3.716591,4649.13663360889
40.47680954600072,-3.720853707202184,40.45673408797698,-3.708002730875242,2655.075197768359
40.40279748246847,-3.724235302224272,40.406837862773465,-3.7244893989507686,450.66540270645345
40.395564824892936,-3.716746133835096,40.398247,-3.716591,299.0794754355038
40.40293756394919,-3.744730107197148,40.40913630273305,-3.728533714316331,1934.0985140604005
40.385197861740814,-3.761902410218776,40.40913630273305,-3.728533714316331,4578.0470954948705
40.39252376178335,-3.74182286496722,40.40913630273305,-3.728533714316331,2370.16609725638
40.47216617986823,-3.638781934703648,40.44370542379883,-3.648958444298144,3365.451645547553
40.40224012314781,-3.694673997707994,40.4032208,-3.6944768,111.36268357893049
40.40021085294591,-3.708405149944905,40.3974444,-3.7065277,372.42783913603216
40.45739950911607,-3.653455421613813,40.44370542379883,-3.648958444298144,1604.8283739754513
40.47862144632099,-3.6666387122877055,40.4716,-3.68391,2079.1097454072583
40.40922156877915,-3.671905186964673,40.4084556,-3.6697526,254.80763266781867
40.39514492871647,-3.647421138991812,40.40617,-3.65122,1298.398801662379
40.45993921141184,-3.593481240325868,40.429706,-3.640994,6277.996047257444
40.3805444480093,-3.664316183074008,40.39382977920336,-3.6659362429356372,1489.9164166960818
40.37780868617553,-3.768531953881764,40.40913630273305,-3.728533714316331,5663.248554884737
40.411890813674326,-3.646167263941804,40.408264,-3.646697,408.0362355557175
40.46196292860933,-3.6269611631430982,40.44370542379883,-3.648958444298144,3186.0970460258823
40.39848428796214,-3.686975938494456,40.400781,-3.6882407,292.01273884995067
40.39617174301425,-3.6925495357594422,40.3972616,-3.6945025,249.35942276385828
40.39866543915771,-3.719406801437597,40.398247,-3.716591,317.54965259068973
40.4721901295831,-3.719058403445219,40.45673408797698,-3.708002730875242,2116.9209663593083
40.39095814922708,-3.70404293417357,40.3917871,-3.7026789,177.95608679212933
40.45324709621828,-3.791691917222304,40.45109,-3.72937,6956.759682253329
40.3906112368466,-3.658959835961348,40.39382977920336,-3.6659362429356372,856.7166999686948
40.48996671214207,-3.7143866142884456,40.481086,-3.688463,3056.1475117750933
40.36727724832333,-3.689921583041418,40.389258643579105,-3.6903589643353483,2447.4440958349865
40.42658241694823,-3.606662437467681,40.429706,-3.640994,3845.1829960876216
40.41246022343046,-3.714538784977571,40.4138333,-3.7135833,186.34423157981107
40.405822647416606,-3.629115151051316,40.400368,-3.634587,860.9462377387958
40.36596587926967,-3.762461273109024,40.40913630273305,-3.728533714316331,6117.203852746067
40.37576586611201,-3.669652629081261,40.39382977920336,-3.6659362429356372,2053.1528471713573
40.40579744690797,-3.7285454246920935,40.40913630273305,-3.728533714316331,371.6820260288454
40.46697124729341,-3.596008451250797,40.44370542379883,-3.648958444298144,6449.077066869266
40.39746568039038,-3.743856743935349,40.40913630273305,-3.728533714316331,2147.0522892354747
40.46090530019893,-3.627454138352421,40.44370542379883,-3.648958444298144,3069.150288123668
40.360499290126505,-3.764896432162963,40.40913630273305,-3.728533714316331,6765.328480352312
40.36210281029443,-3.763548377327485,40.40913630273305,-3.728533714316331,6532.312586347436
40.36018168641368,-3.762513874140488,40.40913630273305,-3.728533714316331,6638.370745072978
40.37350468781611,-3.7377388304920633,40.398247,-3.716591,3626.539980234209
40.35175390495651,-3.677834634453844,40.389258643579105,-3.6903589643353483,4402.562118723619
40.439035523688,-3.6095923854429737,40.429706,-3.640994,3653.3484768695635
40.473376533828,-3.6511329371430814,40.46041,-3.67712,3238.2836203344345
40.4013474319257,-3.6703892095738806,40.4032501,-3.6726019,325.2416414422261
40.40823993397687,-3.6302454961405033,40.400368,-3.634587,1001.2070384449368
40.46090954739925,-3.6313861722687983,40.44370542379883,-3.648958444298144,2740.396400838827
40.50932926920616,-3.677183246701732,40.481086,-3.688463,3386.4593294047195
40.38353838821057,-3.657500728121157,40.39382977920336,-3.6659362429356372,1482.5234849936464
40.44315431642945,-3.647398076003828,40.44370542379883,-3.648958444298144,184.54764912913384
40.47408401293854,-3.638977064178449,40.44370542379883,-3.648958444298144,3560.2936992256155
40.47319613951648,-3.641504969656448,40.44370542379883,-3.648958444298144,3386.5322523160107
40.36926754309533,-3.6975509077822384,40.38895,-3.70017,2210.434613392624
40.37561971602255,-3.703376726464257,40.38895,-3.70017,1526.427734960953
40.40890578131284,-3.6402341225344186,40.408264,-3.646697,724.4327208984802
40.4781907268689,-3.631028940050612,40.44370542379883,-3.648958444298144,4328.602550273415
40.37304552875526,-3.7572050357095375,40.40913630273305,-3.728533714316331,5135.324671449535
40.379458518215856,-3.7265416703894902,40.398247,-3.716591,2367.8412246182384
40.3485758079487,-3.6759305768300736,40.389258643579105,-3.6903589643353483,4806.287970578257
40.38993834608832,-3.702854085952854,40.3917871,-3.7026789,206.72810752679828
40.37541212545376,-3.7151896535378657,40.38895,-3.70017,2253.5292700966183
40.42900772144501,-3.6182140003992127,40.429706,-3.640994,2542.1434387338318
40.39285448180102,-3.7223142167649614,40.398247,-3.716591,876.3388747053405
40.47423740722562,-3.727338140512541,40.45109,-3.72937,2586.7077157823205
40.38850190847638,-3.6350217118786703,40.400368,-3.634587,1321.8169573596804
40.46287029502265,-3.63217498812228,40.44370542379883,-3.648958444298144,2838.35671655105
40.46193413382862,-3.632148755414652,40.44370542379883,-3.648958444298144,2762.8667590452574
40.434344810420576,-3.622554460244901,40.429706,-3.640994,2120.64357714295
40.46831590638329,-3.636138538132129,40.44370542379883,-3.648958444298144,3090.378029237088
40.48749191925204,-3.72696204399105,40.45673408797698,-3.708002730875242,4024.4993642968457
40.49489198180427,-3.711889917152989,40.481086,-3.688463,3031.7365860073837
40.39048711965757,-3.6941878490165,40.3914722,-3.6941944,109.6610770279497
40.478823680515,-3.70542012801282,40.481086,-3.688463,1908.2860755514787
40.4754249166852,-3.656909774001053,40.46041,-3.67712,2806.440629213545
40.46443633174865,-3.637175309306409,40.44370542379883,-3.648958444298144,2655.7938926957777
40.500438927851775,-3.700512809058562,40.481086,-3.688463,2539.302499323298
40.50184008646731,-3.6969247603864392,40.481086,-3.688463,2495.721748544091
40.4242665417876,-3.7212709022034463,40.4219665,-3.7224983,290.351290261399
40.46223975914155,-3.719777931388968,40.45673408797698,-3.708002730875242,1449.514724538408
40.46928001670359,-3.63118145043629,40.44370542379883,-3.648958444298144,3469.455989731909
40.44448358264842,-3.615148388183279,40.429706,-3.640994,3319.2220782055424
40.37746079137422,-3.653695563861612,40.39382977920336,-3.6659362429356372,2276.996567745527
40.472636002948775,-3.585807144623962,40.44370542379883,-3.648958444298144,7745.312710520589
40.41119640568488,-3.712232920009733,40.4114041,-3.7114762,87.52375144936256
40.35262335736215,-3.69377598291594,40.389258643579105,-3.6903589643353483,4095.9958300894823
40.37450904700692,-3.728526373827137,40.398247,-3.716591,2958.977149708597
40.36548482367132,-3.70183444457642,40.38895,-3.70017,2618.722033691934
40.47625087283375,-3.579998848197848,40.44370542379883,-3.648958444298144,8502.366735664911
40.37554983576344,-3.770874016639184,40.40913630273305,-3.728533714316331,6024.073733997807
40.36828992969283,-3.7159977494418186,40.38895,-3.70017,2899.457934310596
40.39647249197412,-3.7127376145987054,40.398247,-3.716591,473.0757045574094
40.42725047921714,-3.6495207954387703,40.426207143200884,-3.651034981803642,204.98031636250315
40.483568695572096,-3.7247841639257406,40.45673408797698,-3.708002730875242,3525.333476636386
40.38907128615593,-3.7120469132313434,40.39440607959559,-3.7080429728445563,743.0854631552954
40.38063517341089,-3.711168779281528,40.38895,-3.70017,1536.9224325057253
40.41221418658154,-3.7238765894181416,40.413764,-3.728318,524.6410017631838
40.44961759191476,-3.6641939594197392,40.44421,-3.66683,669.9480157404297
40.45666161091837,-3.685964172263653,40.4585318,-3.684715,250.51862791005559
40.37819745002066,-3.660405647355635,40.39382977920336,-3.6659362429356372,1846.3020463737078
40.40327621720137,-3.668687789801956,40.40635,-3.670422,393.0696708532431
40.46757296045154,-3.709596082138284,40.45673408797698,-3.708002730875242,1219.59935337652
40.47406445678991,-3.687898995406082,40.47435,-3.68797,32.75849534811233
40.470138614017166,-3.638880685402964,40.44370542379883,-3.648958444298144,3149.9416602393067
40.39675520974048,-3.757541291696218,40.40913630273305,-3.728533714316331,3517.2949196541554
40.49284296962057,-3.7169069720385446,40.481086,-3.688463,3432.3143762606055
40.451500510488586,-3.772885180717082,40.45109,-3.72937,4854.703041240497
40.39882092157157,-3.76670867691338,40.40913630273305,-3.728533714316331,4410.819798934448
40.43714103865148,-3.660887719467943,40.43666,-3.66096,54.15256136018106
40.38610150059709,-3.7692152839405386,40.40913630273305,-3.728533714316331,5212.67438411275
40.40646058007316,-3.7291064770611655,40.40913630273305,-3.728533714316331,304.63616089066204
40.462882951414265,-3.665044100462656,40.46041,-3.67712,1374.8887452766994
40.39490618723927,-3.748188333818695,40.40913630273305,-3.728533714316331,2704.9708241443686
40.38168820146643,-3.602327770076511,40.400368,-3.634587,4155.892900610609
40.40969329689759,-3.618025439807104,40.400368,-3.634587,2119.0158470048545
40.40636372950178,-3.654976847656905,40.40617,-3.65122,419.61640340375016
40.412165904142334,-3.656506372334948,40.41053,-3.65779,231.65726832628883
40.4121646993816,-3.6567185117699,40.41053,-3.65779,217.71484577274836
40.478288972462366,-3.655462973049023,40.46041,-3.67712,3130.0582299612347
40.47600256074518,-3.6551340067790528,40.46041,-3.67712,3004.587795966018
40.47645416086136,-3.656518693476812,40.46041,-3.67712,2910.4714183010624
40.43628667197228,-3.6526968257803736,40.4351256,-3.6554918,337.4987623132455
40.37401825584634,-3.692570044259999,40.389258643579105,-3.6903589643353483,1714.387536484788
40.378270955401405,-3.754424500702019,40.40913630273305,-3.728533714316331,4488.6319856224745
40.48446752254184,-3.7336783173806616,40.45109,-3.72937,3746.524505600627
40.38272961974866,-3.769589261985271,40.40913630273305,-3.728533714316331,5442.269079746123
40.475722025270905,-3.646658003339625,40.44370542379883,-3.648958444298144,3573.2972324035863
40.346421062891125,-3.713682325360813,40.38895,-3.70017,4968.466890487314
40.38641877802191,-3.672043768859728,40.3941388,-3.6758888,960.4747321513285
40.387331578974056,-3.64463649187668,40.400368,-3.634587,1833.7303384678257
40.383292552889394,-3.661115147599702,40.39382977920336,-3.6659362429356372,1290.400751886991
40.47727672099341,-3.66392377192171,40.4716,-3.68391,2317.2680186070497
40.43223738609814,-3.6597904281119016,40.4311944,-3.6590555,142.12969069052897
40.39753890847985,-3.647856496992466,40.40617,-3.65122,1031.4633465108363
40.40890578131284,-3.6402341225344186,40.408264,-3.646697,724.4327208984802
40.40689300555575,-3.639284014096078,40.408264,-3.646697,840.847199665327
40.3673502443602,-3.7076605178679096,40.38895,-3.70017,2545.5251359445083
40.50393528202896,-3.660586880454314,40.47938,-3.68532,3883.773934107139
40.38493457007619,-3.7122978851036135,40.39440607959559,-3.7080429728445563,1156.2762418641228
40.34867826813893,-3.7158020843006376,40.38895,-3.70017,4810.239702924045
40.37663024615052,-3.7119630453827375,40.38895,-3.70017,1900.3895426265399
40.382518789271934,-3.7660643557917455,40.40913630273305,-3.728533714316331,5129.260332719994
40.43147962796436,-3.62093644615012,40.429706,-3.640994,2245.982775966546
40.362851102048886,-3.697873422713208,40.38895,-3.70017,2916.5893236703846
40.479644201807766,-3.648385573479989,40.46041,-3.67712,3854.621625801027
40.40436959754291,-3.744793029127447,40.40913630273305,-3.728533714316331,1889.857493058006
40.485480168010525,-3.702646262123085,40.481086,-3.688463,1656.0541257957332
40.439387584092685,-3.65714841286524,40.43965673033275,-3.6557656204708775,157.12867562686537
40.41028156820145,-3.645562579322765,40.408264,-3.646697,257.7885750323425
40.41761845138696,-3.720185155062114,40.413736,-3.717487,526.6744410345858
40.44894781410388,-3.674069559283149,40.4515833,-3.6780555,532.6970870535354
40.39308760343943,-3.715247014237789,40.398247,-3.716591,593.5875248092009
40.41604342375633,-3.662189960446734,40.4186666,-3.6657777,495.4118958476166
40.41909788049616,-3.665261052668208,40.4186666,-3.6657777,75.00842442298769
